2.5504,0.683
2.5513,0.6829
2.5534,0.6828
2.5688,0.682
2.6051,0.6813
2.6513,0.68
2.7031,0.6799
2.7492,0.6799
2.7942,0.6806
2.8431,0.6816
2.8887,0.6816
2.9381,0.682
3.0136,0.683
3.0912,0.6842
3.1773,0.6825
3.2441,0.6776
3.3066,0.6707
3.3465,0.6646
3.3996,0.6523
3.4467,0.6405
3.494,0.6292
3.5446,0.6166
3.6067,0.5995
3.6784,0.5807
3.7679,0.5619
3.8385,0.5515
3.9396,0.5446
4.0489,0.5479
4.1603,0.5612
4.2523,0.5776
4.3343,0.5933
4.4036,0.6074
4.4688,0.6218
4.5535,0.641
4.6542,0.661
4.7748,0.6751
4.8973,0.6831
4.9908,0.6825
5.0917,0.6742
5.1479,0.6661
5.2271,0.6517
5.2779,0.6401
5.3315,0.6261
5.4115,0.6056
5.4899,0.586
5.5805,0.566
5.6587,0.5514
5.747,0.5378
5.7933,0.5332
5.8621,0.5292
5.91,0.529
5.9586,0.5319
6.0096,0.5362
6.0555,0.5408
6.1023,0.5457
6.148,0.5512
6.2022,0.558
6.2412,0.5632
6.293,0.5704
6.3384,0.5785
6.3809,0.5872
6.4298,0.5988
6.4767,0.6115
6.5275,0.6279
6.5826,0.6473
6.6489,0.6759
6.7181,0.715
6.787,0.7637
6.846,0.8159
6.9012,0.8799
6.9424,0.94
6.99,1.0246
7.0197,1.0923
7.0444,1.1736
7.0599,1.2372
7.0722,1.2961
7.0822,1.3724
7.0861,1.4487
7.0817,1.5339
7.0704,1.6101
7.0551,1.6724
7.0395,1.7236
7.0101,1.807
6.9749,1.8819
6.9427,1.9421
6.9151,1.9898
6.8867,2.0342
6.8596,2.075
6.8317,2.1191
6.8057,2.1572
6.7804,2.1941
6.7508,2.2336
6.719,2.2718
6.6909,2.3017
6.6625,2.3291
6.6158,2.3685
6.5812,2.3959
6.5431,2.4232
6.5054,2.4486
6.4659,2.4738
6.4204,2.4996
6.3737,2.5256
6.3291,2.5474
6.2924,2.5643
6.2369,2.5889
6.2045,2.6025
6.1439,2.628
6.0857,2.6483
6.0381,2.6611
5.9829,2.6744
5.9293,2.6842
5.8685,2.6935
5.7989,2.7021
5.7231,2.7079
5.6542,2.7128
5.6013,2.7144
5.5609,2.715
5.5033,2.7166
5.4534,2.7201
5.4067,2.7252
5.3633,2.7318
5.3075,2.7422
5.2517,2.7538
5.2106,2.7631
5.15,2.7788
5.101,2.7922
5.0568,2.8052
5.0114,2.8188
4.9655,2.8352
4.9206,2.8513
4.8698,2.8718
4.8164,2.8943
4.7714,2.9166
4.7397,2.9339
4.691,2.9651
4.6581,2.9889
4.6176,3.0231
4.5835,3.053
4.5415,3.092
4.4999,3.137
4.4414,3.2068
4.3946,3.2741
4.3588,3.3327
4.3315,3.3818
4.2996,3.4364
4.2723,3.4804
4.2327,3.5426
4.1937,3.6026
4.1588,3.6528
4.1233,3.701
4.0926,3.739
4.0603,3.7746
4.0112,3.8211
3.9399,3.8754
3.8977,3.9038
3.8206,3.9534
3.7692,3.9883
3.7216,4.0224
3.6851,4.0514
3.6528,4.0787
3.6149,4.1151
3.5827,4.1464
3.548,4.18
3.5135,4.2105
3.4689,4.2468
3.4122,4.2875
3.3513,4.3244
3.27,4.3643
3.203,4.3919
3.1327,4.4177
3.0697,4.4414
3.01,4.4636
2.951,4.4842
2.8969,4.4999
2.828,4.5161
2.7428,4.5306
2.6448,4.5359
2.5524,4.5324
2.4744,4.5256
2.3889,4.5146
2.3249,4.5064
2.2501,4.4964
2.1976,4.4875
2.1269,4.4769
2.0658,4.4683
2.02,4.4634
1.9746,4.4573
1.9268,4.4521
1.8794,4.446
1.8291,4.4394
1.7888,4.4326
1.7299,4.4231
1.6755,4.4131
1.6174,4.3998
1.5543,4.3813
1.5006,4.3629
1.4529,4.3421
1.4072,4.3181
1.3576,4.2869
1.3149,4.2544
1.2814,4.2251
1.2515,4.195
1.2171,4.1548
1.1851,4.11
1.1551,4.0651
1.1308,4.0233
1.0963,3.9611
1.0759,3.915
1.054,3.858
1.0329,3.8012
1.0183,3.7653
1.0004,3.7208
0.9821,3.675
0.9656,3.6323
0.9482,3.5875
0.9315,3.542
0.9135,3.4963
0.8981,3.4551
0.8822,3.4083
0.8719,3.3718
0.8549,3.3069
0.8432,3.2486
0.8313,3.1702
0.8266,3.1154
0.828,3.0381
0.8335,2.9725
0.8416,2.9093
0.8469,2.8661
0.8539,2.8076
0.8595,2.7637
0.8666,2.7141
0.8725,2.6724
0.8803,2.6208
0.8875,2.5728
0.8952,2.5255
0.9019,2.4824
0.9102,2.4324
0.918,2.3829
0.9255,2.3393
0.9333,2.2905
0.9405,2.2484
0.948,2.2024
0.9549,2.1539
0.9622,2.0958
0.9698,2.0319
0.9792,1.9665
0.9908,1.9053
1.0038,1.8515
1.0177,1.8032
1.0321,1.7584
1.0463,1.7087
1.0606,1.6572
1.0822,1.595
1.1166,1.5172
1.1559,1.4452
1.2124,1.3606
1.2581,1.3032
1.3274,1.2329
1.3822,1.1895
1.444,1.1504
1.5055,1.1178
1.5599,1.0916
1.6126,1.0685
1.6573,1.0484
1.7019,1.0273
1.7477,1.0053
1.8045,0.9824
1.8525,0.9635
1.8966,0.9447
1.933,0.9276
1.9867,0.9022
2.0259,0.8837
2.075,0.8607
2.1252,0.8358
2.1746,0.8095
2.2292,0.78
2.2858,0.7515
2.3464,0.7252
2.4044,0.7017
2.4514,0.6837
2.4934,0.6671
2.5413,0.6488
2.5904,0.6322
2.6449,0.6168
2.6952,0.6065
2.7436,0.5971
2.7899,0.5904
2.8458,0.5865
2.9049,0.5878
2.9797,0.5942
2.5499,0.683
2.5506,0.6831
2.5521,0.6833
2.5627,0.6847
2.5829,0.6873
2.618,0.6933
2.6633,0.702
2.706,0.7093
2.7598,0.7199
2.8305,0.7343
2.901,0.7464
2.9605,0.7556
3.0093,0.763
3.0496,0.769
3.0933,0.7752
3.146,0.7829
3.1938,0.7897
3.2436,0.7953
3.3195,0.8012
3.3965,0.8044
3.4789,0.8069
3.5552,0.8058
3.6257,0.8013
3.6757,0.7981
3.7438,0.7966
3.8171,0.7994
3.8867,0.8031
3.9317,0.8055
3.9863,0.809
4.0305,0.8124
4.0779,0.8154
4.1256,0.8192
4.1736,0.8224
4.215,0.8259
4.2661,0.828
4.3116,0.8301
4.3515,0.8312
4.4026,0.8324
4.4348,0.8325
4.502,0.8297
4.5422,0.8265
4.5824,0.8223
4.6373,0.8127
4.6718,0.8065
4.7242,0.7966
4.7794,0.7845
4.8327,0.7697
4.8765,0.7564
4.921,0.7411
4.9627,0.7259
5.019,0.7072
5.0716,0.6897
5.1267,0.6718
5.1933,0.6535
5.285,0.6351
5.3813,0.6207
5.465,0.6121
5.5564,0.6084
5.6618,0.6131
5.7327,0.6232
5.8061,0.6383
5.8686,0.651
5.9313,0.6648
5.9884,0.6783
6.0398,0.6909
6.0935,0.705
6.1472,0.7216
6.1911,0.7359
6.2302,0.7503
6.2809,0.7699
6.3196,0.7867
6.3607,0.8033
6.4145,0.8266
6.4598,0.8471
6.5107,0.8719
6.5649,0.8984
6.6328,0.9342
6.6656,0.9526
6.7265,0.988
6.7806,1.0213
6.8245,1.0533
6.8687,1.0903
6.9197,1.1382
6.9699,1.1923
7.0284,1.269
7.0677,1.3379
7.1022,1.4181
7.1264,1.501
7.1264,1.501
7.1401,1.6303
7.1386,1.6906
7.1268,1.7717
7.1062,1.8443
7.0806,1.9074
7.05,1.9742
7.0096,2.0475
6.9566,2.1192
6.9049,2.1744
6.8573,2.214
6.8065,2.2482
6.7451,2.283
6.6938,2.3048
6.6445,2.3221
6.6001,2.3372
6.5412,2.3566
6.4892,2.3732
6.4519,2.3853
6.4113,2.4001
6.3586,2.4213
6.32,2.4392
6.2797,2.4581
6.2336,2.479
6.1858,2.4998
6.1184,2.5302
6.0571,2.5562
6.0047,2.5773
5.9497,2.5994
5.8983,2.6222
5.8465,2.647
5.7932,2.6702
5.7487,2.6895
5.7019,2.7089
5.6499,2.7306
5.5999,2.752
5.5568,2.7706
5.5172,2.7869
5.461,2.8081
5.3961,2.8274
5.3344,2.8435
5.276,2.8572
5.2359,2.8675
5.1836,2.8812
5.1417,2.8922
5.0873,2.9059
5.037,2.9187
5.0099,2.9259
4.9668,2.9383
4.8608,2.9679
4.8324,2.9759
4.825,2.9781
4.7801,2.9915
4.7317,3.0064
4.6647,3.0279
4.6119,3.0474
4.5716,3.0647
4.531,3.0846
4.5038,3.0996
4.4633,3.1245
4.4225,3.1539
4.3858,3.1817
4.3459,3.2174
4.3026,3.26
4.2769,3.289
4.2469,3.3267
4.2263,3.3537
4.1946,3.3965
4.169,3.434
4.1445,3.47
4.1185,3.5133
4.0981,3.5473
4.0737,3.5867
4.0437,3.6337
4.0212,3.6673
3.9739,3.7306
3.9318,3.7799
3.8667,3.8455
3.7983,3.9025
3.7447,3.9391
3.6978,3.9687
3.6537,3.9971
3.6087,4.029
3.5756,4.0536
3.5396,4.083
3.5031,4.1155
3.4747,4.1436
3.4355,4.1831
3.3927,4.2226
3.3524,4.2575
3.2989,4.3026
3.2463,4.3444
3.196,4.3797
3.1376,4.4141
3.0442,4.4608
2.9725,4.4935
2.9168,4.516
2.8609,4.5351
2.8112,4.5502
2.7673,4.5616
2.7208,4.5726
2.6445,4.5892
2.6324,4.5918
2.5815,4.6019
2.5432,4.6094
2.495,4.6184
2.4348,4.6263
2.3741,4.6296
2.2928,4.6279
2.2055,4.6176
2.1139,4.5993
2.0536,4.5809
1.9994,4.5585
1.9506,4.5357
1.9145,4.5191
1.8725,4.5004
1.827,4.4779
1.7726,4.4451
1.7004,4.3915
1.6356,4.3362
1.5794,4.2851
1.5207,4.233
1.4804,4.1989
1.4448,4.1714
1.4122,4.1478
1.3564,4.1088
1.315,4.0776
1.2456,4.0236
1.189,3.9766
1.1449,3.9354
1.0985,3.8896
1.0592,3.8523
1.0228,3.8178
0.9809,3.7721
0.9401,3.7205
0.9054,3.6685
0.8761,3.6151
0.8471,3.5471
0.8273,3.4834
0.8132,3.4196
0.8059,3.3563
0.8054,3.3032
0.8139,3.2234
0.8322,3.1475
0.863,3.06
0.8993,2.9848
0.9492,2.9053
1.0041,2.827
1.0491,2.7685
1.091,2.7217
1.1314,2.6795
1.1784,2.6297
1.2166,2.5845
1.2427,2.5512
1.2667,2.5174
1.2946,2.4739
1.3149,2.4372
1.3377,2.3907
1.3533,2.352
1.3694,2.3063
